,ts_recv,ts_event,rtype,publisher_id,instrument_id,action,side,price,size,channel_id,order_id,flags,ts_in_delta,sequence,symbol
1255,2022-08-26 10:59:46.890452693+00:00,2022-08-26 10:59:46.890220193+00:00,160,1,97042,C,B,4184.25,1,0,6410543150815,130,16400,35103412,ES.v.0
1256,2022-08-26 10:59:46.890452693+00:00,2022-08-26 10:59:46.890221001+00:00,160,1,97042,C,B,4184.25,1,0,6410543150820,130,16400,35103412,ES.v.0
1257,2022-08-26 10:59:46.890551017+00:00,2022-08-26 10:59:46.890433035+00:00,160,1,97042,A,A,4184.5,1,0,6410543150837,130,19224,35103413,ES.v.0
1258,2022-08-26 10:59:46.890566957+00:00,2022-08-26 10:59:46.890460311+00:00,160,1,97042,C,B,4184.25,2,0,6410543150813,130,15657,35103415,ES.v.0
1259,2022-08-26 10:59:46.890585985+00:00,2022-08-26 10:59:46.890494449+00:00,160,1,97042,C,A,4184.75,1,0,6410543150834,130,16007,35103416,ES.v.0
1260,2022-08-26 10:59:46.890766133+00:00,2022-08-26 10:59:46.890562799+00:00,160,1,97042,T,B,4184.5,1,0,6410543150838,0,18761,35103417,ES.v.0
1261,2022-08-26 10:59:46.890766133+00:00,2022-08-26 10:59:46.890562799+00:00,160,1,97042,F,A,4184.5,1,0,6410543150837,0,18761,35103417,ES.v.0
1262,2022-08-26 10:59:46.890781697+00:00,2022-08-26 10:59:46.890562799+00:00,160,1,97042,C,A,4184.5,1,0,6410543150837,130,19284,35103418,ES.v.0
1263,2022-08-26 10:59:46.890781697+00:00,2022-08-26 10:59:46.890617351+00:00,160,1,97042,A,B,4184.25,1,0,6410543150839,130,19284,35103418,ES.v.0
1264,2022-08-26 10:59:46.890781697+00:00,2022-08-26 10:59:46.890637883+00:00,160,1,97042,A,B,4184.25,1,0,6410543150840,130,19284,35103418,ES.v.0
1265,2022-08-26 10:59:46.890781697+00:00,2022-08-26 10:59:46.890654701+00:00,160,1,97042,A,B,4184.25,1,0,6410543150841,130,19284,35103418,ES.v.0
1266,2022-08-26 10:59:46.890781697+00:00,2022-08-26 10:59:46.890659547+00:00,160,1,97042,A,B,4184.25,1,0,6410543150842,130,19284,35103418,ES.v.0
1267,2022-08-26 10:59:46.890786037+00:00,2022-08-26 10:59:46.890691359+00:00,160,1,97042,A,B,4184.25,1,0,6410543150843,130,16165,35103419,ES.v.0
1268,2022-08-26 10:59:46.890792401+00:00,2022-08-26 10:59:46.890693819+00:00,160,1,97042,A,B,4184.25,1,0,6410543150844,130,16594,35103420,ES.v.0
1269,2022-08-26 10:59:46.890882340+00:00,2022-08-26 10:59:46.890755609+00:00,160,1,97042,A,B,4184.5,1,0,6410543150845,130,16689,35103422,ES.v.0
1270,2022-08-26 10:59:46.890889477+00:00,2022-08-26 10:59:46.890766763+00:00,160,1,97042,A,B,4184.5,1,0,6410543150846,130,17187,35103423,ES.v.0
1271,2022-08-26 10:59:46.890931013+00:00,2022-08-26 10:59:46.890773567+00:00,160,1,97042,A,B,4184.5,1,0,6410543150849,130,19275,35103424,ES.v.0
1272,2022-08-26 10:59:46.890963804+00:00,2022-08-26 10:59:46.890805439+00:00,160,1,97042,M,B,4184.25,3,0,6410543141440,130,16579,35103426,ES.v.0
1273,2022-08-26 10:59:46.890970357+00:00,2022-08-26 10:59:46.890862321+00:00,160,1,97042,A,B,4184.25,1,0,6410543150851,130,16144,35103427,ES.v.0
1274,2022-08-26 10:59:46.891041340+00:00,2022-08-26 10:59:46.890947861+00:00,160,1,97042,A,B,4183.25,2,0,6410543150852,130,16212,35103428,ES.v.0
1275,2022-08-26 10:59:46.891155480+00:00,2022-08-26 10:59:46.891062317+00:00,160,1,97042,M,B,4083.75,12,0,6410543141440,130,18508,35103429,ES.v.0
1276,2022-08-26 10:59:46.891243164+00:00,2022-08-26 10:59:46.891155543+00:00,160,1,97042,A,B,4184.25,2,0,6410543150853,130,16138,35103430,ES.v.0
1277,2022-08-26 10:59:46.932355861+00:00,2022-08-26 10:59:46.932249525+00:00,160,1,97042,A,B,4183.5,1,0,6410543150856,130,19013,35103433,ES.v.0
1278,2022-08-26 10:59:46.932466273+00:00,2022-08-26 10:59:46.932368519+00:00,160,1,97042,A,B,4184.5,2,0,6410543150857,130,18403,35103434,ES.v.0
1279,2022-08-26 10:59:46.932577133+00:00,2022-08-26 10:59:46.932491795+00:00,160,1,97042,A,B,4184.5,2,0,6410543150858,130,16180,35103436,ES.v.0
1280,2022-08-26 10:59:46.932797917+00:00,2022-08-26 10:59:46.932711189+00:00,160,1,97042,C,B,4184.5,1,0,6410543150849,130,18638,35103437,ES.v.0
1281,2022-08-26 10:59:46.934385658+00:00,2022-08-26 10:59:46.934291695+00:00,160,1,97042,C,B,4184.5,2,0,6410543150858,130,18886,35103438,ES.v.0
1282,2022-08-26 10:59:46.934492870+00:00,2022-08-26 10:59:46.934401113+00:00,160,1,97042,C,B,4183.25,2,0,6410543150852,130,18567,35103439,ES.v.0
1283,2022-08-26 10:59:46.985421037+00:00,2022-08-26 10:59:46.985313835+00:00,160,1,97042,A,B,4183.5,1,0,6410543150859,130,18528,35103440,ES.v.0
1284,2022-08-26 10:59:47.246838464+00:00,2022-08-26 10:59:47.246735119+00:00,160,1,97042,A,B,4183.5,1,0,6410543150861,130,20814,35103442,ES.v.0
1285,2022-08-26 10:59:47.284373270+00:00,2022-08-26 10:59:47.284265699+00:00,160,1,97042,A,B,4184.5,2,0,6410543150862,130,18249,35103443,ES.v.0
1286,2022-08-26 10:59:47.284490238+00:00,2022-08-26 10:59:47.284390925+00:00,160,1,97042,A,B,4183.25,2,0,6410543150863,130,18407,35103444,ES.v.0
1287,2022-08-26 10:59:47.515953986+00:00,2022-08-26 10:59:47.515854801+00:00,160,1,97042,C,B,4179.75,1,0,6410542685848,130,18308,35103445,ES.v.0
1288,2022-08-26 10:59:47.618434488+00:00,2022-08-26 10:59:47.618333885+00:00,160,1,97042,A,B,4182.0,1,0,6410543150864,130,20255,35103446,ES.v.0
1289,2022-08-26 10:59:47.721556038+00:00,2022-08-26 10:59:47.721454733+00:00,160,1,97042,A,B,4184.5,1,0,6410543150865,130,20229,35103447,ES.v.0
1290,2022-08-26 10:59:47.742341548+00:00,2022-08-26 10:59:47.742039517+00:00,160,1,97042,T,A,4184.5,7,0,6410543150866,0,20702,35103448,ES.v.0
1291,2022-08-26 10:59:47.742341548+00:00,2022-08-26 10:59:47.742039517+00:00,160,1,97042,F,B,4184.5,1,0,6410543150845,0,20702,35103448,ES.v.0
1292,2022-08-26 10:59:47.742341548+00:00,2022-08-26 10:59:47.742039517+00:00,160,1,97042,F,B,4184.5,1,0,6410543150846,0,20702,35103448,ES.v.0
1293,2022-08-26 10:59:47.742341548+00:00,2022-08-26 10:59:47.742039517+00:00,160,1,97042,F,B,4184.5,2,0,6410543150857,0,20702,35103448,ES.v.0
1294,2022-08-26 10:59:47.742341548+00:00,2022-08-26 10:59:47.742039517+00:00,160,1,97042,F,B,4184.5,2,0,6410543150862,0,20702,35103448,ES.v.0
1295,2022-08-26 10:59:47.742341548+00:00,2022-08-26 10:59:47.742039517+00:00,160,1,97042,F,B,4184.5,1,0,6410543150865,0,20702,35103448,ES.v.0
1296,2022-08-26 10:59:47.742353460+00:00,2022-08-26 10:59:47.742039517+00:00,160,1,97042,C,B,4184.5,1,0,6410543150845,0,20050,35103449,ES.v.0
1297,2022-08-26 10:59:47.742353460+00:00,2022-08-26 10:59:47.742039517+00:00,160,1,97042,C,B,4184.5,1,0,6410543150846,0,20050,35103449,ES.v.0
1298,2022-08-26 10:59:47.742353460+00:00,2022-08-26 10:59:47.742039517+00:00,160,1,97042,C,B,4184.5,2,0,6410543150857,0,20050,35103449,ES.v.0
1299,2022-08-26 10:59:47.742353460+00:00,2022-08-26 10:59:47.742039517+00:00,160,1,97042,C,B,4184.5,2,0,6410543150862,0,20050,35103449,ES.v.0
1300,2022-08-26 10:59:47.742353460+00:00,2022-08-26 10:59:47.742039517+00:00,160,1,97042,C,B,4184.5,1,0,6410543150865,130,20050,35103449,ES.v.0
1301,2022-08-26 10:59:47.742380212+00:00,2022-08-26 10:59:47.742266725+00:00,160,1,97042,A,A,4184.5,1,0,6410543150870,130,19483,35103450,ES.v.0
1302,2022-08-26 10:59:47.742403840+00:00,2022-08-26 10:59:47.742300863+00:00,160,1,97042,A,A,4184.5,2,0,6410543150871,130,19004,35103451,ES.v.0
1303,2022-08-26 10:59:47.742412788+00:00,2022-08-26 10:59:47.742302885+00:00,160,1,97042,A,A,4184.5,1,0,6410543150872,130,18525,35103452,ES.v.0
1304,2022-08-26 10:59:47.742528052+00:00,2022-08-26 10:59:47.742356555+00:00,160,1,97042,A,A,4184.5,1,0,6410543150881,130,15587,35103454,ES.v.0
1305,2022-08-26 10:59:47.742534924+00:00,2022-08-26 10:59:47.742369335+00:00,160,1,97042,C,B,4183.25,2,0,6410543150863,130,16263,35103455,ES.v.0
1306,2022-08-26 10:59:47.742555484+00:00,2022-08-26 10:59:47.742388797+00:00,160,1,97042,C,B,4183.5,1,0,6410543150859,130,19006,35103456,ES.v.0
1307,2022-08-26 10:59:47.742560500+00:00,2022-08-26 10:59:47.742389181+00:00,160,1,97042,C,B,4183.5,1,0,6410543150856,130,16107,35103457,ES.v.0
1308,2022-08-26 10:59:47.742691275+00:00,2022-08-26 10:59:47.742391005+00:00,160,1,97042,T,B,4184.5,1,0,6410543150882,0,19036,35103458,ES.v.0
1309,2022-08-26 10:59:47.742691275+00:00,2022-08-26 10:59:47.742391005+00:00,160,1,97042,F,A,4184.5,1,0,6410543150870,0,19036,35103458,ES.v.0
1310,2022-08-26 10:59:47.742748407+00:00,2022-08-26 10:59:47.742391005+00:00,160,1,97042,C,A,4184.5,1,0,6410543150870,130,20862,35103459,ES.v.0
1311,2022-08-26 10:59:47.742748407+00:00,2022-08-26 10:59:47.742413937+00:00,160,1,97042,T,B,4184.5,2,0,6410543150883,0,20862,35103459,ES.v.0
1312,2022-08-26 10:59:47.742748407+00:00,2022-08-26 10:59:47.742413937+00:00,160,1,97042,F,A,4184.5,2,0,6410543150871,0,20862,35103459,ES.v.0
1313,2022-08-26 10:59:47.742748407+00:00,2022-08-26 10:59:47.742413937+00:00,160,1,97042,C,A,4184.5,2,0,6410543150871,130,20862,35103459,ES.v.0
1314,2022-08-26 10:59:47.742748407+00:00,2022-08-26 10:59:47.742420617+00:00,160,1,97042,A,A,4184.5,1,0,6410543150884,130,20862,35103459,ES.v.0
1315,2022-08-26 10:59:47.742748407+00:00,2022-08-26 10:59:47.742458347+00:00,160,1,97042,A,B,4184.25,1,0,6410543150885,130,20862,35103459,ES.v.0
1316,2022-08-26 10:59:47.742748407+00:00,2022-08-26 10:59:47.742500987+00:00,160,1,97042,A,B,4184.25,1,0,6410543150886,130,20862,35103459,ES.v.0
1317,2022-08-26 10:59:47.742748407+00:00,2022-08-26 10:59:47.742541877+00:00,160,1,97042,A,B,4184.25,1,0,6410543150887,130,20862,35103459,ES.v.0
1318,2022-08-26 10:59:47.742750279+00:00,2022-08-26 10:59:47.742609395+00:00,160,1,97042,A,B,4184.25,1,0,6410543150888,130,15216,35103460,ES.v.0
1319,2022-08-26 10:59:47.742761879+00:00,2022-08-26 10:59:47.742669427+00:00,160,1,97042,A,B,4184.25,1,0,6410543150889,130,16142,35103461,ES.v.0
1320,2022-08-26 10:59:47.742920999+00:00,2022-08-26 10:59:47.742697521+00:00,160,1,97042,T,B,4184.5,2,0,6410543150890,0,19745,35103463,ES.v.0
1321,2022-08-26 10:59:47.742920999+00:00,2022-08-26 10:59:47.742697521+00:00,160,1,97042,F,A,4184.5,1,0,6410543150872,0,19745,35103463,ES.v.0
1322,2022-08-26 10:59:47.742920999+00:00,2022-08-26 10:59:47.742697521+00:00,160,1,97042,F,A,4184.5,1,0,6410543150884,0,19745,35103463,ES.v.0
1323,2022-08-26 10:59:47.742932399+00:00,2022-08-26 10:59:47.742697521+00:00,160,1,97042,C,A,4184.5,1,0,6410543150872,0,17662,35103464,ES.v.0
1324,2022-08-26 10:59:47.742932399+00:00,2022-08-26 10:59:47.742697521+00:00,160,1,97042,C,A,4184.5,1,0,6410543150884,0,17662,35103464,ES.v.0
1325,2022-08-26 10:59:47.742932399+00:00,2022-08-26 10:59:47.742697521+00:00,160,1,97042,C,A,4184.5,1,0,6410543150881,130,17662,35103464,ES.v.0
1326,2022-08-26 10:59:47.742932399+00:00,2022-08-26 10:59:47.742713521+00:00,160,1,97042,A,B,4184.5,1,0,6410543150891,130,17662,35103464,ES.v.0
1327,2022-08-26 10:59:47.742940647+00:00,2022-08-26 10:59:47.742736951+00:00,160,1,97042,A,B,4184.5,1,0,6410543150893,130,16525,35103465,ES.v.0
1328,2022-08-26 10:59:47.742951239+00:00,2022-08-26 10:59:47.742753457+00:00,160,1,97042,A,B,4184.5,1,0,6410543150895,130,16287,35103466,ES.v.0
1329,2022-08-26 10:59:47.742966851+00:00,2022-08-26 10:59:47.742783369+00:00,160,1,97042,C,B,4184.25,1,0,6410543150886,130,16963,35103467,ES.v.0
1330,2022-08-26 10:59:47.742973979+00:00,2022-08-26 10:59:47.742831561+00:00,160,1,97042,C,B,4184.25,1,0,6410543150885,130,15405,35103468,ES.v.0
1331,2022-08-26 10:59:47.743184363+00:00,2022-08-26 10:59:47.742931413+00:00,160,1,97042,T,A,4184.5,2,0,6410543150903,0,18704,35103469,ES.v.0
1332,2022-08-26 10:59:47.743184363+00:00,2022-08-26 10:59:47.742931413+00:00,160,1,97042,F,B,4184.5,1,0,6410543150891,0,18704,35103469,ES.v.0
1333,2022-08-26 10:59:47.743184363+00:00,2022-08-26 10:59:47.742931413+00:00,160,1,97042,F,B,4184.5,1,0,6410543150893,0,18704,35103469,ES.v.0
1334,2022-08-26 10:59:47.743198283+00:00,2022-08-26 10:59:47.742931413+00:00,160,1,97042,C,B,4184.5,1,0,6410543150891,0,19004,35103470,ES.v.0
1335,2022-08-26 10:59:47.743198283+00:00,2022-08-26 10:59:47.742931413+00:00,160,1,97042,C,B,4184.5,1,0,6410543150893,130,19004,35103470,ES.v.0
1336,2022-08-26 10:59:47.743198283+00:00,2022-08-26 10:59:47.742938837+00:00,160,1,97042,A,B,4183.25,2,0,6410543150904,130,19004,35103470,ES.v.0
1337,2022-08-26 10:59:47.743198283+00:00,2022-08-26 10:59:47.742995283+00:00,160,1,97042,A,B,4184.5,2,0,6410543150905,130,19004,35103470,ES.v.0
1338,2022-08-26 10:59:47.743198283+00:00,2022-08-26 10:59:47.743013543+00:00,160,1,97042,A,B,4184.25,2,0,6410543150906,130,19004,35103470,ES.v.0
1339,2022-08-26 10:59:47.743390335+00:00,2022-08-26 10:59:47.743189191+00:00,160,1,97042,T,A,4184.5,1,0,6410543150909,0,18822,35103472,ES.v.0
1340,2022-08-26 10:59:47.743390335+00:00,2022-08-26 10:59:47.743189191+00:00,160,1,97042,F,B,4184.5,1,0,6410543150895,0,18822,35103472,ES.v.0
1341,2022-08-26 10:59:47.743399979+00:00,2022-08-26 10:59:47.743189191+00:00,160,1,97042,C,B,4184.5,1,0,6410543150895,130,17239,35103473,ES.v.0
1342,2022-08-26 10:59:47.743399979+00:00,2022-08-26 10:59:47.743204157+00:00,160,1,97042,C,B,4184.5,2,0,6410543150905,130,17239,35103473,ES.v.0
1343,2022-08-26 10:59:47.743426366+00:00,2022-08-26 10:59:47.743332461+00:00,160,1,97042,C,B,4184.25,2,0,6410543150853,130,17064,35103474,ES.v.0
1344,2022-08-26 10:59:47.743532950+00:00,2022-08-26 10:59:47.743444659+00:00,160,1,97042,A,A,4184.75,2,0,6410543150912,130,18311,35103475,ES.v.0
1345,2022-08-26 10:59:47.743641982+00:00,2022-08-26 10:59:47.743555703+00:00,160,1,97042,C,A,4184.75,2,0,6410543150912,130,18601,35103476,ES.v.0
1346,2022-08-26 10:59:47.743974478+00:00,2022-08-26 10:59:47.743885091+00:00,160,1,97042,C,B,4184.25,2,0,6410543150906,130,19408,35103477,ES.v.0
1347,2022-08-26 10:59:47.875649091+00:00,2022-08-26 10:59:47.875529609+00:00,160,1,97042,A,A,4185.75,1,0,6410543150915,130,20112,35103480,ES.v.0
1348,2022-08-26 10:59:47.928328684+00:00,2022-08-26 10:59:47.928221381+00:00,160,1,97042,A,B,4183.5,1,0,6410543150916,130,18569,35103481,ES.v.0
1349,2022-08-26 10:59:47.928334512+00:00,2022-08-26 10:59:47.928222711+00:00,160,1,97042,A,A,4185.5,1,0,6410543150917,130,16265,35103482,ES.v.0
1350,2022-08-26 10:59:47.981416477+00:00,2022-08-26 10:59:47.981314029+00:00,160,1,97042,A,B,4183.5,1,0,6410543150919,130,19410,35103483,ES.v.0
1351,2022-08-26 10:59:47.981422812+00:00,2022-08-26 10:59:47.981315103+00:00,160,1,97042,A,A,4185.5,1,0,6410543150920,130,16328,35103484,ES.v.0
1352,2022-08-26 10:59:47.992822636+00:00,2022-08-26 10:59:47.992719069+00:00,160,1,97042,A,A,4185.0,1,0,6410543150921,130,18603,35103485,ES.v.0
1353,2022-08-26 10:59:48.841006441+00:00,2022-08-26 10:59:48.840762707+00:00,160,1,97042,T,B,4184.75,1,0,6410543150923,0,19245,35103486,ES.v.0
1354,2022-08-26 10:59:48.841006441+00:00,2022-08-26 10:59:48.840762707+00:00,160,1,97042,F,A,4184.75,1,0,6410543140820,0,19245,35103486,ES.v.0
1355,2022-08-26 10:59:48.841013237+00:00,2022-08-26 10:59:48.840762707+00:00,160,1,97042,C,A,4184.75,1,0,6410543140820,130,16290,35103487,ES.v.0
1356,2022-08-26 10:59:48.841086757+00:00,2022-08-26 10:59:48.840985315+00:00,160,1,97042,A,B,4184.5,2,0,6410543150924,130,16138,35103488,ES.v.0
1357,2022-08-26 10:59:48.841095257+00:00,2022-08-26 10:59:48.840986007+00:00,160,1,97042,A,B,4184.5,1,0,6410543150925,130,16849,35103489,ES.v.0
1358,2022-08-26 10:59:48.841107473+00:00,2022-08-26 10:59:48.840988151+00:00,160,1,97042,A,B,4184.5,2,0,6410543150926,130,18111,35103490,ES.v.0
1359,2022-08-26 10:59:48.841134625+00:00,2022-08-26 10:59:48.841041757+00:00,160,1,97042,C,B,4183.25,2,0,6410543150904,130,16178,35103491,ES.v.0
1360,2022-08-26 10:59:48.841182185+00:00,2022-08-26 10:59:48.841094535+00:00,160,1,97042,C,A,4185.5,1,0,6410543150920,130,16133,35103492,ES.v.0
1361,2022-08-26 10:59:48.841188665+00:00,2022-08-26 10:59:48.841094681+00:00,160,1,97042,C,A,4185.5,1,0,6410543150917,130,16490,35103493,ES.v.0
1362,2022-08-26 10:59:48.841216069+00:00,2022-08-26 10:59:48.841125537+00:00,160,1,97042,A,B,4184.5,1,0,6410543150927,130,16102,35103495,ES.v.0
1363,2022-08-26 10:59:48.841326877+00:00,2022-08-26 10:59:48.841231929+00:00,160,1,97042,A,B,4183.25,2,0,6410543150928,130,18875,35103496,ES.v.0
1364,2022-08-26 10:59:48.841391245+00:00,2022-08-26 10:59:48.841306129+00:00,160,1,97042,A,B,4184.25,2,0,6410543150929,130,16317,35103497,ES.v.0
1365,2022-08-26 10:59:49.009143723+00:00,2022-08-26 10:59:49.009032687+00:00,160,1,97042,A,A,4185.25,1,0,6410543150931,130,18573,35103500,ES.v.0
1366,2022-08-26 10:59:49.221560442+00:00,2022-08-26 10:59:49.221457067+00:00,160,1,97042,A,A,4185.25,1,0,6410543150932,130,19220,35103501,ES.v.0
1367,2022-08-26 10:59:49.236609760+00:00,2022-08-26 10:59:49.236294543+00:00,160,1,97042,T,B,4184.75,6,0,6410543150933,0,20233,35103502,ES.v.0
1368,2022-08-26 10:59:49.236609760+00:00,2022-08-26 10:59:49.236294543+00:00,160,1,97042,F,A,4184.75,1,0,6410543140821,0,20233,35103502,ES.v.0
1369,2022-08-26 10:59:49.236609760+00:00,2022-08-26 10:59:49.236294543+00:00,160,1,97042,F,A,4184.75,1,0,6410543140830,0,20233,35103502,ES.v.0
1370,2022-08-26 10:59:49.236609760+00:00,2022-08-26 10:59:49.236294543+00:00,160,1,97042,F,A,4184.75,1,0,6410543140834,0,20233,35103502,ES.v.0
1371,2022-08-26 10:59:49.236609760+00:00,2022-08-26 10:59:49.236294543+00:00,160,1,97042,F,A,4184.75,1,0,6410543140844,0,20233,35103502,ES.v.0
1372,2022-08-26 10:59:49.236609760+00:00,2022-08-26 10:59:49.236294543+00:00,160,1,97042,F,A,4184.75,1,0,6410543140845,0,20233,35103502,ES.v.0
1373,2022-08-26 10:59:49.236609760+00:00,2022-08-26 10:59:49.236294543+00:00,160,1,97042,F,A,4184.75,1,0,6410543140848,0,20233,35103502,ES.v.0
1374,2022-08-26 10:59:49.236621476+00:00,2022-08-26 10:59:49.236294543+00:00,160,1,97042,C,A,4184.75,1,0,6410543140821,0,18457,35103503,ES.v.0
1375,2022-08-26 10:59:49.236621476+00:00,2022-08-26 10:59:49.236294543+00:00,160,1,97042,C,A,4184.75,1,0,6410543140830,0,18457,35103503,ES.v.0
1376,2022-08-26 10:59:49.236621476+00:00,2022-08-26 10:59:49.236294543+00:00,160,1,97042,C,A,4184.75,1,0,6410543140834,0,18457,35103503,ES.v.0
1377,2022-08-26 10:59:49.236621476+00:00,2022-08-26 10:59:49.236294543+00:00,160,1,97042,C,A,4184.75,1,0,6410543140844,0,18457,35103503,ES.v.0
1378,2022-08-26 10:59:49.236621476+00:00,2022-08-26 10:59:49.236294543+00:00,160,1,97042,C,A,4184.75,1,0,6410543140845,0,18457,35103503,ES.v.0
1379,2022-08-26 10:59:49.236621476+00:00,2022-08-26 10:59:49.236294543+00:00,160,1,97042,C,A,4184.75,1,0,6410543140848,130,18457,35103503,ES.v.0
1380,2022-08-26 10:59:49.236621476+00:00,2022-08-26 10:59:49.236503745+00:00,160,1,97042,C,A,4184.75,1,0,6410543150530,130,18457,35103503,ES.v.0
1381,2022-08-26 10:59:49.236621476+00:00,2022-08-26 10:59:49.236504935+00:00,160,1,97042,A,B,4184.5,1,0,6410543150934,130,18457,35103503,ES.v.0
1382,2022-08-26 10:59:49.236657376+00:00,2022-08-26 10:59:49.236551927+00:00,160,1,97042,A,B,4184.5,1,0,6410543150936,130,15351,35103505,ES.v.0
1383,2022-08-26 10:59:49.236686164+00:00,2022-08-26 10:59:49.236589847+00:00,160,1,97042,A,B,4184.5,1,0,6410543150937,130,16188,35103506,ES.v.0
1384,2022-08-26 10:59:49.236754064+00:00,2022-08-26 10:59:49.236614911+00:00,160,1,97042,A,B,4184.5,2,0,6410543150942,130,16059,35103507,ES.v.0
1385,2022-08-26 10:59:49.236785876+00:00,2022-08-26 10:59:49.236680117+00:00,160,1,97042,A,B,4184.5,1,0,6410543150943,130,16845,35103508,ES.v.0
1386,2022-08-26 10:59:49.236849496+00:00,2022-08-26 10:59:49.236759925+00:00,160,1,97042,C,B,4184.5,1,0,6410543150936,130,18343,35103509,ES.v.0
1387,2022-08-26 10:59:49.236856300+00:00,2022-08-26 10:59:49.236760361+00:00,160,1,97042,C,A,4185.0,1,0,6410543150531,130,16077,35103510,ES.v.0
1388,2022-08-26 10:59:49.237023920+00:00,2022-08-26 10:59:49.236935231+00:00,160,1,97042,A,B,4184.5,2,0,6410543150944,130,18572,35103511,ES.v.0
1389,2022-08-26 10:59:49.237030160+00:00,2022-08-26 10:59:49.236948069+00:00,160,1,97042,C,B,4184.5,2,0,6410543150942,130,16229,35103512,ES.v.0
1390,2022-08-26 10:59:49.237140620+00:00,2022-08-26 10:59:49.237042877+00:00,160,1,97042,A,B,4184.5,1,0,6410543150945,130,19279,35103513,ES.v.0
1391,2022-08-26 10:59:49.246684814+00:00,2022-08-26 10:59:49.246589117+00:00,160,1,97042,A,A,4203.25,1,0,6410543150947,130,18546,35103515,ES.v.0
1392,2022-08-26 10:59:49.257021099+00:00,2022-08-26 10:59:49.256902637+00:00,160,1,97042,A,A,4200.0,1,0,6410543150948,130,18642,35103516,ES.v.0
1393,2022-08-26 10:59:49.587141536+00:00,2022-08-26 10:59:49.587031931+00:00,160,1,97042,A,B,4184.5,1,0,6410543150949,130,20751,35103517,ES.v.0
1394,2022-08-26 10:59:49.587148088+00:00,2022-08-26 10:59:49.587032373+00:00,160,1,97042,C,A,4184.75,1,0,6410543150523,130,16467,35103518,ES.v.0
1395,2022-08-26 10:59:49.587251951+00:00,2022-08-26 10:59:49.587163269+00:00,160,1,97042,A,B,4184.5,1,0,6410543150950,130,18631,35103519,ES.v.0
1396,2022-08-26 10:59:49.587292579+00:00,2022-08-26 10:59:49.587206283+00:00,160,1,97042,C,A,4184.75,1,0,6410543150694,130,15882,35103520,ES.v.0
1397,2022-08-26 10:59:49.587456799+00:00,2022-08-26 10:59:49.587369811+00:00,160,1,97042,C,B,4184.25,1,0,6410543150843,130,18814,35103521,ES.v.0
1398,2022-08-26 10:59:49.587473735+00:00,2022-08-26 10:59:49.587388513+00:00,160,1,97042,C,B,4184.25,1,0,6410543150844,130,16039,35103522,ES.v.0
1399,2022-08-26 10:59:49.587494207+00:00,2022-08-26 10:59:49.587416051+00:00,160,1,97042,C,B,4184.25,1,0,6410543150800,130,15922,35103523,ES.v.0
1400,2022-08-26 10:59:49.587517775+00:00,2022-08-26 10:59:49.587438035+00:00,160,1,97042,C,B,4184.25,1,0,6410543150816,130,16008,35103524,ES.v.0
1401,2022-08-26 10:59:49.602651993+00:00,2022-08-26 10:59:49.602552423+00:00,160,1,97042,C,B,4184.5,1,0,6410543150950,130,18499,35103525,ES.v.0
1402,2022-08-26 10:59:49.613267949+00:00,2022-08-26 10:59:49.613047113+00:00,160,1,97042,T,B,4184.75,1,0,6410543150951,0,18400,35103526,ES.v.0
1403,2022-08-26 10:59:49.613267949+00:00,2022-08-26 10:59:49.613047113+00:00,160,1,97042,F,A,4184.75,1,0,6410543140849,0,18400,35103526,ES.v.0
1404,2022-08-26 10:59:49.613274569+00:00,2022-08-26 10:59:49.613047113+00:00,160,1,97042,C,A,4184.75,1,0,6410543140849,130,16158,35103527,ES.v.0
1405,2022-08-26 10:59:49.613382797+00:00,2022-08-26 10:59:49.613293789+00:00,160,1,97042,A,B,4184.5,1,0,6410543150952,130,18707,35103528,ES.v.0
1406,2022-08-26 10:59:50.450470047+00:00,2022-08-26 10:59:50.450356383+00:00,160,1,97042,A,B,4182.75,2,0,6410543150953,130,18858,35103529,ES.v.0
1407,2022-08-26 10:59:50.503689751+00:00,2022-08-26 10:59:50.503577775+00:00,160,1,97042,M,A,4185.5,1,0,6410543150921,130,18709,35103530,ES.v.0
1408,2022-08-26 10:59:50.543099798+00:00,2022-08-26 10:59:50.542976491+00:00,160,1,97042,A,B,4184.5,2,0,6410543150954,130,18805,35103531,ES.v.0
1409,2022-08-26 10:59:50.543105966+00:00,2022-08-26 10:59:50.542976675+00:00,160,1,97042,A,B,4184.5,1,0,6410543150955,130,16303,35103532,ES.v.0
1410,2022-08-26 10:59:50.543111698+00:00,2022-08-26 10:59:50.542978057+00:00,160,1,97042,C,A,4184.75,1,0,6410543150535,130,16160,35103533,ES.v.0
1411,2022-08-26 10:59:50.543117806+00:00,2022-08-26 10:59:50.542986883+00:00,160,1,97042,A,B,4184.5,1,0,6410543150956,130,16297,35103534,ES.v.0
1412,2022-08-26 10:59:50.543223698+00:00,2022-08-26 10:59:50.543121243+00:00,160,1,97042,A,B,4184.5,1,0,6410543150957,130,18056,35103535,ES.v.0
1413,2022-08-26 10:59:50.543229746+00:00,2022-08-26 10:59:50.543122811+00:00,160,1,97042,C,A,4184.75,1,0,6410543150498,130,16179,35103536,ES.v.0
1414,2022-08-26 10:59:50.543247446+00:00,2022-08-26 10:59:50.543137621+00:00,160,1,97042,C,A,4184.75,1,0,6410543150560,130,16219,35103537,ES.v.0
